"","playlist_name","playlist_uri","playlist_tracks_url","playlist_num_tracks","snapshot_id","playlist_img","track_name","track_uri","artist_name","album_name","album_img","track_added_at","track_popularity","track_preview_url","track_open_spotify_url","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode"
"1","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","HUMBLE.","7KXjTSCq5nL1LoYtL7XAwS","Kendrick Lamar","DAMN.","https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad",2017-12-05 07:25:55,86,NA,"https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS",0.904,0.611,"C#",-6.842,"minor",0.0888,0.000259,2.03e-05,0.0976,0.4,150.02,177000,4,"C# minor"
"2","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","XO TOUR Llif3","7GX5flRQZVHRAGd6B4TmDO","Lil Uzi Vert","Luv Is Rage 2","https://i.scdn.co/image/0ea8577fe124691ddce00bccf9677b16166a21db",2017-12-05 07:25:55,91,"https://p.scdn.co/mp3-preview/7add10ee576e9017030c09aa6d8bcaf682714859?cid=7cd7c410d1a94e06b4a81e4bda235aa5","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO",0.732,0.75,"B",-6.366,"minor",0.231,0.00264,0,0.109,0.401,155.096,182707,4,"B minor"
"3","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","Shape of You","7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","÷ (Deluxe)","https://i.scdn.co/image/e6a84983ed9b0a04ce633b021329f7df034e7c7c",2017-12-05 07:25:55,92,"https://p.scdn.co/mp3-preview/84462d8e1e4d0f9e5ccd06f0da390f65843774a2?cid=7cd7c410d1a94e06b4a81e4bda235aa5","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3",0.825,0.652,"C#",-3.183,"minor",0.0802,0.581,0,0.0931,0.931,95.977,233713,4,"C# minor"
"4","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","Congratulations","3a1lNhkSLSkpJE4MSHpDu9","Post Malone","Stoney (Deluxe)","https://i.scdn.co/image/17e68a2e03de74a114bf6609d69f9bdbf6029f70",2017-12-05 07:25:55,87,NA,"https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9",0.627,0.812,"F#",-4.215,"major",0.0358,0.198,0,0.212,0.504,123.071,220293,4,"F# major"
"5","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","Despacito - Remix","5CtI0qwDJkDQGwXD1H1cLb","Luis Fonsi","Despacito Feat. Justin Bieber (Remix)","https://i.scdn.co/image/a06a1e2b83fde0c77a3f8513ff755b0adbe296ed",2017-12-05 07:25:55,84,NA,"https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb",0.694,0.815,"D",-4.328,"major",0.12,0.229,0,0.0924,0.813,88.931,228827,4,"D major"
"6","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","Mask Off","0VgkVdmE4gld66l8iyGjgx","Future","FUTURE","https://i.scdn.co/image/31b0a579225a718b4b1aea0ac6f9e9bdd3da17b0",2017-12-05 07:25:55,86,"https://p.scdn.co/mp3-preview/0519fc7c44d418ca6c721d9aa83e9597065288e1?cid=7cd7c410d1a94e06b4a81e4bda235aa5","https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx",0.833,0.434,"D",-8.795,"major",0.431,0.0102,0.0219,0.165,0.281,150.062,204600,4,"D major"
"7","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","iSpy (feat. Lil Yachty)","2EEeOnHehOozLq4aS0n6SL","KYLE","iSpy (feat. Lil Yachty)","https://i.scdn.co/image/d430e464fd2de5faa1dc10f3d30dfc84b8cd83ee",2017-12-05 07:25:55,84,"https://p.scdn.co/mp3-preview/c4f8b370f963c3fd8f7b6e4064b177711bb7daf7?cid=7cd7c410d1a94e06b4a81e4bda235aa5","https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL",0.746,0.653,"G",-6.745,"major",0.289,0.378,0,0.229,0.672,75.016,253107,4,"G major"
"8","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","Location","152lZdxL1OR0ZMW6KquMif","Khalid","American Teen","https://i.scdn.co/image/5026fddc6c0b69e931ae99130f15d4214f1e7d41",2017-12-05 07:25:55,88,"https://p.scdn.co/mp3-preview/d50dfb78af7cb29f6363ba1a0d2cbdd707ee137c?cid=7cd7c410d1a94e06b4a81e4bda235aa5","https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif",0.736,0.449,"C#",-11.462,"minor",0.425,0.33,0.000162,0.0898,0.326,80.126,219080,4,"C# minor"
"9","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","That's What I Like","0KKkJNfGyhkQ5aFogxQAPU","Bruno Mars","24K Magic","https://i.scdn.co/image/bf41f93f8c895eff007b88bd2e23e12dfe078792",2017-12-05 07:25:55,88,"https://p.scdn.co/mp3-preview/f09116ce18bd77f543e68a925e5a96509e79ac6a?cid=7cd7c410d1a94e06b4a81e4bda235aa5","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU",0.853,0.56,"C#",-4.961,"major",0.0406,0.013,0,0.0944,0.86,134.066,206693,4,"C# major"
"10","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","Unforgettable","3B54sVLJ402zGa6Xm4YGNe","French Montana","Jungle Rules","https://i.scdn.co/image/6fe3712b430fc0ff32e06b355014324a481f7a9c",2017-12-05 07:25:55,90,"https://p.scdn.co/mp3-preview/3814de3ede7445566a5b176bb23120af44da62d8?cid=7cd7c410d1a94e06b4a81e4bda235aa5","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe",0.726,0.769,"F#",-5.043,"major",0.123,0.0293,0.0101,0.104,0.733,97.985,233902,4,"F# major"
"11","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","I'm the One","3DXncPQOG4VBw3QHh3S817","DJ Khaled","Grateful","https://i.scdn.co/image/419e392fb9873bbb3eff0f4feccfe177840e1317",2017-12-05 07:25:55,84,"https://p.scdn.co/mp3-preview/bd3a4ddcdc9f41eedd1732279f50b5c74964fa24?cid=7cd7c410d1a94e06b4a81e4bda235aa5","https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817",0.609,0.668,"G",-4.284,"major",0.0367,0.0552,0,0.167,0.811,80.924,288600,4,"G major"
"12","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","Bad and Boujee (feat. Lil Uzi Vert)","4Km5HrUvYTaSUfiSGPJeQR","Migos","Culture","https://i.scdn.co/image/f56f23cbd3783f8594a4871ca0424ffb9de7a5cd",2017-12-05 07:25:55,82,"https://p.scdn.co/mp3-preview/7692f502539573458844535e54f247643d2f7157?cid=7cd7c410d1a94e06b4a81e4bda235aa5","https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR",0.927,0.665,"B",-5.313,"major",0.244,0.061,0,0.123,0.175,127.076,343150,4,"B major"
"13","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","1-800-273-8255","5tz69p7tJuGPeMGwNTxYuV","Logic","Everybody","https://i.scdn.co/image/2c97f3e4f6c1203c21d8ec4493415d1053d67d99",2017-12-05 07:25:55,85,NA,"https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV",0.629,0.572,"F",-7.733,"minor",0.0387,0.57,0,0.192,0.386,100.015,250173,4,"F minor"
"14","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","goosebumps","6gBFPUFcJLzWGx4lenP6h2","Travis Scott","Birds In The Trap Sing McKnight","https://i.scdn.co/image/6c41981dc659cc8a19a0371f42951d8dec48db7c",2017-12-05 07:25:55,88,"https://p.scdn.co/mp3-preview/d6d1ec9bfc82463707878d5e36d15e7b8a364069?cid=7cd7c410d1a94e06b4a81e4bda235aa5","https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2",0.841,0.728,"G",-3.37,"major",0.0484,0.0847,0,0.149,0.43,130.049,243837,4,"G major"
"15","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","DNA.","6HZILIRieu8S0iqY8kIKhj","Kendrick Lamar","DAMN.","https://i.scdn.co/image/661e1a935e2eacdd45c05ef618565535e7bed2ad",2017-12-05 07:25:55,82,NA,"https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj",0.637,0.514,"C#",-6.763,"major",0.365,0.0047,0,0.094,0.402,139.931,185947,4,"C# major"
"16","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","Bounce Back","0SGkqnVQo9KPytSri1H6cF","Big Sean","I Decided.","https://i.scdn.co/image/b6ff79f9faeab5753a5d6e33146c3ba02ea75e4f",2017-12-05 07:25:55,80,NA,"https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF",0.77,0.567,"D",-5.698,"major",0.175,0.105,0,0.125,0.26,81.477,222360,4,"D major"
"17","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","Redbone","3kxfsdsCpFgN412fpnW85Y","Childish Gambino","""Awaken, My Love!""","https://i.scdn.co/image/7fed57396b710d4b8f8cd3b2fb7a0b735359a934",2017-12-05 07:25:55,82,NA,"https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y",0.743,0.359,"C#",-10.401,"major",0.0794,0.199,0.00611,0.137,0.587,160.083,326933,4,"C# major"
"18","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","Fake Love","343YBumqHu19cGoGARUTsd","Drake","More Life","https://i.scdn.co/image/974010663ebd1e267ac11de88e07647eefbfa19d",2017-12-05 07:25:55,80,NA,"https://open.spotify.com/track/343YBumqHu19cGoGARUTsd",0.927,0.488,"A",-9.433,"minor",0.42,0.108,0,0.196,0.605,133.987,210937,4,"A minor"
"19","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","Body Like A Back Road","7mldq42yDuxiUNn08nvzHO","Sam Hunt","Body Like A Back Road","https://i.scdn.co/image/8f386375d213edac195e5ed8e8368e145fb00dbf",2017-12-05 07:25:55,82,NA,"https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO",0.731,0.469,"F",-7.226,"major",0.0326,0.463,1.04e-06,0.103,0.631,98.963,165387,4,"F major"
"20","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","Passionfruit","7hDc8b7IXETo14hHIHdnhd","Drake","More Life","https://i.scdn.co/image/459dbc62a8634b01fe3bbc4bc06d21cbb7b6cfde",2017-12-05 07:25:55,81,NA,"https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd",0.809,0.463,"B",-11.377,"major",0.0396,0.256,0.085,0.109,0.364,111.98,298941,4,"B major"
"21","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","rockstar","7wGoVu4Dady5GV0Sv4UIsx","Post Malone","rockstar","https://i.scdn.co/image/8bea2dd679cb3eed7268d427067ac032a5dde4e9",2017-12-05 07:25:55,75,NA,"https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx",0.577,0.522,"F",-6.594,"minor",0.0984,0.13,9.03e-05,0.142,0.119,159.772,218320,4,"F minor"
"22","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","Stay (with Alessia Cara)","0dA2Mk56wEzDgegdC6R17g","Zedd","Stay","https://i.scdn.co/image/d3a63c44ea9fd4b6520dec379f1dff9f311f19b6",2017-12-05 07:25:55,82,NA,"https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g",0.679,0.634,"F",-5.024,"minor",0.0654,0.232,0,0.115,0.498,102.013,210091,4,"F minor"
"23","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","Believer","0CcQNd8CINkwQfe1RDtGV6","Imagine Dragons","Evolve","https://i.scdn.co/image/d437791a5159ac23270b8850c307c7da98e246cb",2017-12-05 07:25:55,71,NA,"https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6",0.779,0.787,"A#",-4.305,"minor",0.108,0.0524,0,0.14,0.708,124.982,204347,4,"A# minor"
"24","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","Tunnel Vision","4Q3N4Ct4zCuIHuZ65E3BD4","Kodak Black","Painting Pictures","https://i.scdn.co/image/54cb122c546ba1354bb51fa67d78e127f9668c30",2017-12-05 07:25:55,81,"https://p.scdn.co/mp3-preview/39e131a9b6a70f0ebb13a6b4ae5a1e530d5f812f?cid=7cd7c410d1a94e06b4a81e4bda235aa5","https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4",0.497,0.489,"B",-7.724,"minor",0.294,0.0576,9.91e-05,0.122,0.231,171.853,268187,4,"B minor"
"25","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","Slide","7tr2za8SQg2CI8EDgrdtNl","Calvin Harris","Funk Wav Bounces Vol.1","https://i.scdn.co/image/5e9722f99e71ad424a3a8e46a4f7c5998460b885",2017-12-05 07:25:55,74,"https://p.scdn.co/mp3-preview/d3e8d7ced6e0f3844b8c0309a7d4baad511a3518?cid=7cd7c410d1a94e06b4a81e4bda235aa5","https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl",0.736,0.795,"C#",-3.299,"minor",0.0545,0.498,1.21e-06,0.254,0.511,104.066,230813,4,"C# minor"
"26","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","Issues","6D0b04NJIKfEMg040WioJQ","Julia Michaels","Nervous System","https://i.scdn.co/image/e756dd32e0194ac3f17956cb8b156640dc6ddb1d",2017-12-05 07:25:55,79,NA,"https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ",0.706,0.427,"G#",-6.864,"major",0.0879,0.413,0,0.0609,0.42,113.804,176320,4,"G# major"
"27","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","3NdDpSvN911VPGivFlV5d0","ZAYN","I Don’t Wanna Live Forever (Fifty Shades Darker)","https://i.scdn.co/image/7f9134aaf819b92e6576384eb7097ea3fa5e30bb",2017-12-05 07:25:55,83,NA,"https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0",0.735,0.451,"C",-8.374,"major",0.0585,0.0631,1.3e-05,0.325,0.0862,117.973,245200,4,"C major"
"28","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","T-Shirt","7KOlJ92bu51cltsD9KU5I7","Migos","Culture","https://i.scdn.co/image/f56f23cbd3783f8594a4871ca0424ffb9de7a5cd",2017-12-05 07:25:55,81,"https://p.scdn.co/mp3-preview/edd2f6579cc0e33d93b4348cab6b7dfee0dfedbc?cid=7cd7c410d1a94e06b4a81e4bda235aa5","https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7",0.865,0.687,"A#",-3.744,"minor",0.217,0.242,0,0.158,0.486,139.023,242407,4,"A# minor"
"29","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","Bank Account","2fQrGHiQOvpL9UgPvtYy6G","21 Savage","Issa Album","https://i.scdn.co/image/c1198389b8aa0fa3ff453e4c7bdc2b1665e70386",2017-12-05 07:25:55,89,"https://p.scdn.co/mp3-preview/249295a31e99403d93c629504ba96e2f636cca20?cid=7cd7c410d1a94e06b4a81e4bda235aa5","https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G",0.884,0.346,"G#",-8.228,"minor",0.351,0.0151,7.04e-06,0.0871,0.376,75.016,220307,4,"G# minor"
"30","Top Tracks of 2017: USA","37i9dQZF1DX7Axsg3uaDZb","https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX7Axsg3uaDZb/tracks?offset=0&limit=100",100,"WwOhi5cqqVBesRLJfiUir88o+yrsOOS0Cm8ijUG2kIj7PCW8xsbR848Aecz4H/qb6/ZN2jRgCzI=","https://i.scdn.co/image/e45f2ca5b6c1ad7f332d7b74432f697d94e96d05","Slippery (feat. Gucci Mane)","6p8NuHm8uCGnn2Dtbtf7zE","Migos","Culture","https://i.scdn.co/image/f56f23cbd3783f8594a4871ca0424ffb9de7a5cd",2017-12-05 07:25:55,85,"https://p.scdn.co/mp3-preview/25bf4c7c13f59a0bd7f0ce023a524892a7216872?cid=7cd7c410d1a94e06b4a81e4bda235aa5","https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE",0.92,0.674,"C#",-5.662,"minor",0.264,0.307,0,0.104,0.741,141.967,304041,4,"C# minor"
